"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"030000009100700030000004050010000090460000010800002460020003070000087000970020003",0.0269,34.7955,0.016,17.3722,13.6695,71,82
"000027010027080005010400020000040090500000060090006000050164080000000500086000003",117.0542,542.6319,43.0316,49.628,19.5966,204,120
"000043000800000760020760000000639010006500000300400009070008034000074000004020000",2.5805,11.0255,0.9034,62.9822,29.0428,234,166
"000000021040090000000005003080609410000520087010007600009000000000000076150006200",0.2905,34.6307,0.0958,28.1315,12.902,60,81
"070000000003020600000075400040000510530002040000000030007008104009146050000000009",7.6423,50.4532,2.5879,14.7588,14.9293,56,91
"030500009506087000080000000041000007020009001800100000000400003000001605063052000",1.1736,409.7886,0.404,21.1318,14.0791,87,87
"000001709500900030700204050005010097400070000090005400042000000000000040900040600",0.0447,0.878,0.023,40.4746,12.9525,82,82
"700040901040019000900000003000004010400030080000080004609000200200008000050326000",0.6973,75.4523,0.2545,13.4253,15.4029,56,101
"504000090000000064001064003007080009420010005083900000005000020006000000300807000",0.8218,6.3469,0.2804,33.5466,13.9636,87,84
"000050709050070003700100000000000890305700204000000305501600900000900000078500000",0.0358,0.4308,0.0187,44.4883,13.3404,155,80
"345000080200010045009000000402000700500009402000004000020083904000000070004001000",0.0298,102.1815,0.016,24.8243,17.1161,133,105
"500370009070901000800040000000028000000090200920000400200004003030050070090003100",2.3755,21.131,0.7864,23.1377,12.1676,86,84
"004050000100080000009000156002405800005000302800000400501040000000008020008021000",0.0434,158.8655,0.0208,35.5704,21.2883,142,125
"000054300000100080320007050006000000700000096003800005000068100460300000102000060",17.8845,0.6643,6.1593,47.3492,22.1613,70,138
"605400000000210005091670000008500000000000740000704850000000008800120000100008060",0.1721,1.1443,0.0646,63.9598,14.728,138,103
"000010000006907030009004050000020807005870300000100060002000000078300000000752008",0.0272,1.117,0.0156,19.9445,22.9249,56,157
"080650000054000000020007004000705010700030006210006700000460100000000500100009400",1.7898,17.6685,0.6572,33.1183,15.8002,111,103
"000070000000980030009400600000040000284010050090056240007060002000800004040500000",0.5251,97.817,0.203,20.7573,19.9525,88,132
"000708200000021000090000700000000400000017800803052976000000040080100007040003050",54.2317,28.5199,18.2323,41.0889,24.0925,187,162
"300500700060800030000200050000400000406900305000000000040603000603008500950700010",3.8017,1304.7434,1.3449,43.2392,12.2486,169,82
"000016000506000004000200106041000007600009340007040062000060070070000600900050000",0.0648,9.9311,0.029,24.4471,12.588,56,83
"234060000501007000000200056005000007400009305090000000100053000600098000000700003",0.3264,0.3837,0.1209,40.09,30.0678,61,155
"000040001040000000901070543007009200000012000000080039000304050200058000100000060",95.3598,1.0767,33.7541,26.0739,15.9322,103,103
"806009301500020870000006000005004010000003005000000600908000000000060098002000467",21.9086,13.4439,7.6341,38.5606,15.4273,105,102
"000000810302809500000006000053001000601007405000005000000100004000700050005200081",3.1953,9.6036,1.1333,53.8986,17.8404,106,106
"700500320000200070000006950805000000004103080000005640060000100000000000052068090",1.3456,0.2488,0.4787,34.9102,21.5363,106,137
"060000000008000000200064780650400009009003000103970000045000007070201030000007000",38.0418,160.3285,13.3173,40.1789,13.903,164,91
"090000020004000007301000650006000003040003090200090005579460100060100000100000000",2.268,12.0707,0.7707,32.0963,22.6923,65,97
"300007080500000204089000000000001805005008020600020301200740000000050600050000700",2.8951,10.0376,0.8892,22.3377,17.6759,61,108
"023456000400900000780100000200005000305809000807000060001040070002000030900000000",3.7924,42.5225,1.5676,50.5608,20.5991,169,131
"500372010000000040009506000050000000600090230020030400005014000030059000000063000",0.0782,0.6598,0.0326,49.3787,15.0495,75,95
"000060009060801034189000000000000001010309600000002305201000900006900050900000000",0.0388,0.7918,0.0198,45.7841,18.722,120,111
"000600001600001900020007650006040003000023890003800740070000032000002000000070000",0.9881,0.5508,0.3429,41.2586,20.7446,89,128
"020406000456800100000003400000000800060700214090000000000640070000080000078500040",0.0684,109.4661,0.0168,18.09,21.7886,72,101
"000000020000020006320870004075604013600000005000085600000407002400000000100000060",0.3421,33.0088,0.1014,29.0024,13.9456,93,85
"605083200003210005001005400000002019000001040000000000007040100800100500000300007",0.093,4.3359,0.0207,72.8997,18.8564,159,107
"005000000000900005800000607060048000504000360008300254000064080000090070900000040",5.9307,91.4049,2.0893,104.0184,21.3358,566,152
"000080091400001000090600000740000900000129000000047006357004000000002300000350009",2.8399,0.4296,0.7097,42.3615,18.0653,66,81
"000003020000900070900076000600090000005412000010708390000200004000100080130080000",1.4663,7.2333,0.5054,35.3868,19.1846,56,86
"004000009000007000080204106012460800000009302800010000001000908003000000970500000",1.5543,0.5379,1.342,42.0151,27.1521,56,141
"034000000100080004000000000012005890400800001078001405000070500090012000500040000",0.0606,4.4554,0.0272,51.8831,17.1741,112,123
"003450000406709020080000000010000007060908200897000060000640000002007001000000600",0.0689,18.6534,0.0173,46.1938,26.9033,185,186
"000003000000090675200000003000000000030009047010800036065000028070300100100008009",91.8989,19.778,31.4063,24.7958,24.0112,84,97
"907600000600230980300080054800045000000000890213006000000008102000000500000000000",0.0868,0.4029,0.0361,36.3763,22.1544,92,142
"000400001080000600090005000008360012030000900002000706000100004800006150100040300",0.2153,1.0484,0.0815,93.068,13.9242,269,88
"080004000600001000300907050800700000000100096210000000570460030400000500030070008",3.8342,3.9007,1.2428,41.203,13.627,88,86
"040000000000801546019040320050020001000700000920000008000400000000000402000280105",2.7701,25.3599,0.9899,40.3522,26.3457,133,167
"087000020000001080300000000000705000705132000213000005000000100068203000130500000",1.4077,61.0847,0.4922,21.4807,19.8588,64,125
"000000009450000000080023000210000807000900004007000005500640000640009000008031042",0.0482,35.81,0.0227,46.6286,27.897,195,180
"000000000000019605201670000000000000006001000002700800300048127800100534000007000",644.6502,2289.5521,233.3552,22.7143,13.8259,80,80
"000009001509031000000800950000600010000103085200080040060000000407902068000000000",5.4517,8.5711,1.7733,26.01,24.4983,88,166
"800954320000003800000000954000000000605000700200008600000400030000300500002509060",9.6997,24.0328,3.3674,44.1153,20.6011,120,120
"000020009607009005000005600060001508070000000000200000000002906201900053040503000",37.3765,96.8927,13.2774,13.8951,13.2355,56,80
"000050320600020000301907604000000000005000090000090740579400000400000000130570000",7.5909,2.6875,2.9023,49.2489,24.9159,68,148
"087604320000002080001000000000000003005231800010090000070000030460020000002570000",50.5565,255.9747,17.497,29.7022,21.4147,158,161
"009000000600203000301907000080000003503000790400030000000420100036008009000090070",7.7494,176.5356,2.4721,22.203,17.3818,113,118
"870504000094000000000070000700480200085010060003000040908000000030009000040030605",15.8883,48.5863,5.7397,32.2113,17.7812,107,107
"103400780050007020700003000004065000000000004000010005530000000042800001900000042",0.0998,0.9828,0.0181,34.7971,15.9518,108,87
"040072010072090000809040000003000090000039050900100030200000900008900000090003100",1.9536,0.3386,0.7248,24.7109,26.585,63,103
"000010080016870000009004100300020090005000040000040062150900000060007900070000020",0.0432,3.1325,0.0213,34.8164,20.4749,105,129
"050000000020090000800030027300008001570009000090006200700102900000000070980000042",0.5836,31.6784,0.2168,36.6813,23.1603,102,153
"005000900003901000000700040080090000000000580302080600009200138000030070000078050",0.1117,65.3001,0.0448,18.5074,15.7421,82,96
"000004000500020006301000950700400000000001060203067000900042100600000080000350090",5.6096,32.6501,1.6734,28.7761,22.8795,96,158
"000050080000000100009103056200360090005000004090000065030042008002080030000030000",0.0422,32.0396,0.0211,14.4589,19.874,56,128
"900050000650000900321007050006045000700100090210000000500068100000002000000570000",4.4605,33.052,1.4177,24.0066,28.2392,70,186
"600080290080000600200005000008060300530000000010730006007000000860000034004300060",0.3085,0.7677,0.1202,32.4131,31.2144,56,153
"897050300000000900000900004980005003040000006000800700000400000460302070030500400",4.28,45.7494,1.1946,31.7485,15.3786,118,96
"700840000003000060001000040507000002400001000302500090000000008250000076100008209",4.5853,35.1385,1.4928,34.1999,18.6721,111,111
"007000001054023900000000600090005210700300006013006700000000002400030070130000000",1.5611,0.4793,0.5626,35.0129,12.6659,77,82
"000620800007100000800400620062000000070000060000006070053000900000004700046500280",1.5212,70.545,0.523,19.6391,15.2005,60,82
"504030090030000000200000703000002300000003870013975000005001000002006007000057000",12.0773,1.954,3.8082,55.4778,17.7925,101,101
"400000000070080405000030000365000000000500000000308000007806000126900080008053701",7.4192,77.2792,2.6033,15.5793,13.2796,59,81
"030020800027800000000000600300500108500108063108000000000041982203000000000000000",0.233,0.6859,0.093,28.4074,17.2829,56,85
"040000109000009000080000507400670800005008006608000000001046000800052600900000700",0.4754,2.6644,0.1527,38.7425,20.9678,61,106
"600030200030021005200670080000000000006500004300002000570200060000100007000800340",0.6462,5.4942,0.2366,33.8458,31.5553,112,192
"000080000000002075201605083700000010500001940000004030065100004000000150009000000",1.6038,2.6167,0.5715,41.7196,29.7042,80,166
"004000709000900200700004050340000807025800341000040060000000003000300600900000008",2.3882,51.5597,0.6446,23.3481,15.0988,95,95
"053002010002000435010000000060040000280010356000000208500000082020000000040007000",2.2621,42.1412,0.8367,23.8503,22.5497,94,142
"600000001080001070200600403008360000006010940900000006000000100009000050104007800",2.9934,27.1385,1.0275,21.0843,14.0402,85,83
"000627000600800435000000020000008791000010000008000000700060900030984500000700002",20.0654,21.0387,6.8978,43.5101,24.001,159,159
"004000780510870000000230006040000807000090000000003560100002003000000010903001005",5.8714,37.8062,1.8082,71.2768,27.7674,321,197
"000600000000000007300087600090040013005001000000090000500060132008020000132500400",115.5515,61.2792,39.1594,16.4232,14.7213,71,89
"500038000000001040009006000000007009306910020100000305000059000601000004970020000",0.9142,1.9487,0.3304,28.0545,24.1526,60,82
"050670800070090005009030007000000700004000000790050040500000000126903000000007103",4.6608,36.342,1.699,146.6852,26.1989,745,175
"023000080050000100700103400004065000300070004007000000000000008640800500078500002",0.0415,0.4395,0.021,46.6164,15.0608,56,89
"005000000000009005001000083700060309030001040010030850300046020860000000000000960",0.6625,14.612,0.2295,24.4872,18.6605,89,122
"900050000000201000300000050896040200005010096210000005500068100000100009000070000",9.4785,1.6726,3.1916,41.2226,24.8108,56,129
"057080000483200605200000000000000000506000800012000500000904020800362000004000060",3.7626,34.1365,1.2486,38.0875,26.7745,112,158
"000600000000000435800430027300000500004390000090250370000002906000060000040070000",0.3489,3.3088,0.1198,40.7629,21.7881,100,136
"000007000200900005080040000500000700000009500700523400431050070802004600006000000",0.4062,648.3549,0.1568,74.3001,17.9257,484,134
"000954000950000000301070054090005003605100000003000605509000000000000080030000407",1.115,2.3713,0.395,49.2396,15.3045,95,84
"000200009007000005100005260003416700000070500700500406000600072000000030070100000",0.0504,44.9162,0.0238,21.3213,14.3563,94,91
"053600000007100005000000020000700090070000002000206304000013200206874000900000003",5.5076,46.2969,1.6178,51.613,27.9481,195,182
"000567100007800034100200000400000090005040000000100300000485000800010400004006010",0.11,1.3521,0.0454,40.819,14.5441,90,83
"000009020500001800300000000000690000000023700000000640908000030430002508002308007",1.8,18.5241,0.6561,13.5491,20.9702,59,119
"876090001000003000020000950000005000085000009000007008000640000030009480040000692",24.7132,0.5979,8.3735,33.8215,18.6085,76,99
"405607800000100030810400000060001000500000000000200300003000040000900050940573001",1.1715,6.5083,0.4148,52.9617,15.5968,210,94
"020000080406009020080023400200060097000000000800010005500002008602000001070030000",0.0875,7.5694,0.0208,37.7508,17.8249,98,112
"000000021050000007301907600800700003740010006200090040000068102000000000000070060",0.1085,1.5835,0.0438,46.5324,18.202,56,118
"123056009056809003000000000010000007000000214000000065001002070600000530008000000",0.0292,0.3281,0.016,56.1397,14.3607,92,83
"100400000050900000000020000200000000060870000897210000501040970002700000008001640",0.0368,40.5661,0.0192,21.2813,12.9284,100,89
"000000200000200075000005480049030010005012000302700000004000000500360047100000800",4.0465,43.8267,1.4205,23.4705,17.141,108,106
"000000001840109060900700040580090000000000080310500090000000000008316470030008000",150.2245,702.9354,51.7699,55.8223,16.5317,252,103
"760000000040000000900065000000004002096132007002000090000000208030008150000300079",0.6364,1.8517,0.2149,18.7791,35.1852,60,171
"050020800020008000000000007060004008504180000100063074000000006000006040080040350",1.3095,6.6673,0.4684,50.237,15.9082,198,103
"050007800620981400809000007000000700074000000000070254040000000001000570900003000",1.1115,34.0698,0.4112,70.6048,23.0731,280,143
"040002800002981040800500000450000000080007005000130000005004080000050000098003050",0.5068,2.4254,0.1899,86.5076,15.8929,308,98
"064700001000200000000504080007020000420000005000605940802007000910002007000006000",10.7021,1.2536,3.8112,34.073,20.0453,78,129
"079600301650001000301900000900000000500000070000879000700000000040000008100790240",1751.8133,8037.053,619.9055,49.1331,27.9521,233,191
